ref_count	ref_count_raw	ref_avg_int	ref_avg_gap	ref_coverage	query_count	query_count_raw	query_avg_int	query_avg_gap	query_coverage	overlaps_count
192442	200593	342.60470167634924	15743.601367677702	0.021297934256465093	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	6261
