ref_count	ref_count_raw	ref_avg_int	ref_avg_gap	ref_coverage	query_count	query_count_raw	query_avg_int	query_avg_gap	query_coverage	overlaps_count
3336	3379	92848.74730215827	834861.8492658077	0.10005675003452201	23438	23438	9181.156327331684	122893.01890012373	0.06951239207478509	1243
