ref_count	ref_count_raw	ref_avg_int	ref_avg_gap	ref_coverage	query_count	query_count_raw	query_avg_int	query_avg_gap	query_coverage	overlaps_count
38	39	92122.05263157895	79286583.94871795	0.0011308148537797322	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	9
