ref_count	ref_count_raw	ref_avg_int	ref_avg_gap	ref_coverage	query_count	query_count_raw	query_avg_int	query_avg_gap	query_coverage	overlaps_count
19252	65469	291.88089549137754	160497.4871968005	0.0018152056083807482	23438	23438	9181.156327331684	122893.01890012373	0.06951239207478509	1091
