ref_count	ref_count_raw	ref_avg_int	ref_avg_gap	ref_coverage	query_count	query_count_raw	query_avg_int	query_avg_gap	query_coverage	overlaps_count
917	927	80155.9760087241	3292128.9564270154	0.02374376274319632	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	333
