ref_count	ref_count_raw	ref_avg_int	ref_avg_gap	ref_coverage	query_count	query_count_raw	query_avg_int	query_avg_gap	query_coverage	overlaps_count
68695	271402	6032.587888492612	39030.93028706184	0.1338668633216102	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	4066
