ref_count	ref_count_raw	ref_avg_int	ref_avg_gap	ref_coverage	query_count	query_count_raw	query_avg_int	query_avg_gap	query_coverage	overlaps_count
3715	14351	79982.79596231494	753105.8463401507	0.09598418938878764	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	315
