ref_count	ref_count_raw	ref_avg_int	ref_avg_gap	ref_coverage	query_count	query_count_raw	query_avg_int	query_avg_gap	query_coverage	overlaps_count
17488	18318	48795.538540713635	128214.36525816227	0.2756541669012895	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	2980
