ref_count	ref_count_raw	ref_avg_int	ref_avg_gap	ref_coverage	query_count	query_count_raw	query_avg_int	query_avg_gap	query_coverage	overlaps_count
79402	309810	5669.752915543689	33317.225936047755	0.14542526920114376	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	4752
