ref_count	ref_count_raw	ref_avg_int	ref_avg_gap	ref_coverage	query_count	query_count_raw	query_avg_int	query_avg_gap	query_coverage	overlaps_count
80985	82872	5606.878236710502	32618.037413874004	0.14667969997127078	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	4305
