ref_count	ref_count_raw	ref_avg_int	ref_avg_gap	ref_coverage	query_count	query_count_raw	query_avg_int	query_avg_gap	query_coverage	overlaps_count
1493	5548	69050.70997990623	2003068.7429718876	0.03330214886098087	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	546
