ref_count	ref_count_raw	ref_avg_int	ref_avg_gap	ref_coverage	query_count	query_count_raw	query_avg_int	query_avg_gap	query_coverage	overlaps_count
166974	172430	5830.0270341490295	12709.773786494985	0.3144587773346456	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	7100
