ref_count	ref_count_raw	ref_avg_int	ref_avg_gap	ref_coverage	query_count	query_count_raw	query_avg_int	query_avg_gap	query_coverage	overlaps_count
4203	15538	54080.53033547466	682297.0844433872	0.0734251146837518	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	563
