ref_count	ref_count_raw	ref_avg_int	ref_avg_gap	ref_coverage	query_count	query_count_raw	query_avg_int	query_avg_gap	query_coverage	overlaps_count
9098	28660	43923.88250164872	296302.66282009013	0.12908951089377912	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	2879
