ref_count	ref_count_raw	ref_avg_int	ref_avg_gap	ref_coverage	query_count	query_count_raw	query_avg_int	query_avg_gap	query_coverage	overlaps_count
8820	8989	39741.2246031746	311207.3246797415	0.11322807720250924	23438	23438	9181.156327331684	122893.01890012373	0.06951239207478509	2411
