ref_count	ref_count_raw	ref_avg_int	ref_avg_gap	ref_coverage	query_count	query_count_raw	query_avg_int	query_avg_gap	query_coverage	overlaps_count
815	3933	141817.6319018405	3652078.4828431373	0.03733637411700699	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	232
