ref_count	ref_count_raw	ref_avg_int	ref_avg_gap	ref_coverage	query_count	query_count_raw	query_avg_int	query_avg_gap	query_coverage	overlaps_count
16754	18284	61194.596156141815	123570.46541330946	0.331188986302556	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	3048
